YearStart,YearEnd,LocationAbbr,LocationDesc,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,11.9,Race/Ethnicity,Hispanic
2020,2020,PA,Pennsylvania,%,Crude Prevalence,4.7,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Crude Prevalence,11.1,Race/Ethnicity,Hispanic
2019,2019,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,12.9,Overall,Overall
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,7.0,Gender,Female
2020,2020,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,16.7,Overall,Overall
2013,2013,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,8.4,Gender,Female
2020,2020,SD,South Dakota,%,Crude Prevalence,17.6,Gender,Male
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,6.5,Gender,Female
2019,2019,PR,Puerto Rico,%,Crude Prevalence,12.9,Gender,Male
2017,2017,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,PR,Puerto Rico,%,Crude Prevalence,10.8,Overall,Overall
2011,2011,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Crude Prevalence,16.9,Gender,Male
2017,2017,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,12.8,Race/Ethnicity,Hispanic
2021,2021,PR,Puerto Rico,%,Crude Prevalence,5.4,Gender,Female
2020,2020,PA,Pennsylvania,%,Crude Prevalence,29.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,TN,Tennessee,%,Crude Prevalence,18.9,Gender,Female
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,13.9,Gender,Male
2014,2014,PR,Puerto Rico,%,Crude Prevalence,6.8,Gender,Female
2019,2019,PR,Puerto Rico,%,Crude Prevalence,9.6,Overall,Overall
2016,2016,PR,Puerto Rico,%,Crude Prevalence,13.6,Gender,Male
2011,2011,OR,Oregon,%,Crude Prevalence,21.1,Gender,Male
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,10.4,Race/Ethnicity,Hispanic
2014,2014,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,12.6,Race/Ethnicity,Hispanic
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,16.6,Race/Ethnicity,"White, non-Hispanic"
2014,2014,RI,Rhode Island,%,Age-adjusted Prevalence,17.1,Overall,Overall
2011,2011,PR,Puerto Rico,%,Crude Prevalence,14.8,Overall,Overall
2019,2019,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Crude Prevalence,9.1,Overall,Overall
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,14.7,Race/Ethnicity,Hispanic
2020,2020,PR,Puerto Rico,%,Crude Prevalence,9.8,Race/Ethnicity,Hispanic
2015,2015,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,9.4,Gender,Female
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,11.0,Overall,Overall
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,11.2,Race/Ethnicity,Hispanic
2018,2018,PR,Puerto Rico,%,Crude Prevalence,6.5,Gender,Female
2015,2015,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,17.6,Gender,Male
2015,2015,PR,Puerto Rico,%,Crude Prevalence,7.4,Gender,Female
2020,2020,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2013,2013,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,PR,Puerto Rico,%,Crude Prevalence,6.7,Gender,Female
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Crude Prevalence,21.1,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Crude Prevalence,6.4,Gender,Female
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,9.4,Gender,Female
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,15.1,Gender,Male
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,13.7,Gender,Male
2021,2021,PR,Puerto Rico,%,Crude Prevalence,13.3,Gender,Male
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,11.1,Race/Ethnicity,Hispanic
2013,2013,PR,Puerto Rico,%,Age-adjusted Prevalence,6.9,Gender,Female
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,18.3,Race/Ethnicity,Hispanic
2017,2017,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,10.3,Overall,Overall
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,7.8,Gender,Female
2013,2013,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Crude Prevalence,9.4,Gender,Female
2020,2020,PA,Pennsylvania,%,Crude Prevalence,15.8,Overall,Overall
2013,2013,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2013,2013,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,9.2,Gender,Female
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,11.5,Race/Ethnicity,Hispanic
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,PR,Puerto Rico,%,Crude Prevalence,14.6,Gender,Male
2015,2015,TN,Tennessee,%,Crude Prevalence,21.9,Overall,Overall
2013,2013,PR,Puerto Rico,%,Crude Prevalence,15.5,Gender,Male
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Crude Prevalence,20.8,Gender,Male
2015,2015,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Crude Prevalence,10.6,Overall,Overall
2021,2021,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Crude Prevalence,9.9,Overall,Overall
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,6.6,Gender,Female
2018,2018,PR,Puerto Rico,%,Crude Prevalence,14.0,Gender,Male
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,12.6,Overall,Overall
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,30.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Crude Prevalence,14.8,Gender,Female
2019,2019,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,11.2,Overall,Overall
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,TN,Tennessee,%,Age-adjusted Prevalence,26.3,Gender,Male
2013,2013,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Crude Prevalence,16.4,Gender,Male
2013,2013,PR,Puerto Rico,%,Age-adjusted Prevalence,15.6,Gender,Male
2016,2016,PR,Puerto Rico,%,Crude Prevalence,8.0,Gender,Female
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,20.3,Gender,Male
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,16.6,Gender,Male
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,15.0,Gender,Male
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,9.5,Race/Ethnicity,Hispanic
2016,2016,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,15.8,Gender,Female
2018,2018,PR,Puerto Rico,%,Crude Prevalence,10.0,Overall,Overall
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,17.7,Gender,Male
2015,2015,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,5.6,Gender,Female
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Crude Prevalence,11.3,Overall,Overall
2013,2013,PR,Puerto Rico,%,Crude Prevalence,10.7,Race/Ethnicity,Hispanic
2019,2019,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,11.7,Overall,Overall
2020,2020,PA,Pennsylvania,%,Crude Prevalence,19.3,Race/Ethnicity,Hispanic
2015,2015,PR,Puerto Rico,%,Crude Prevalence,10.7,Overall,Overall
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Crude Prevalence,6.2,Gender,Female
2019,2019,PR,Puerto Rico,%,Crude Prevalence,9.5,Race/Ethnicity,Hispanic
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,20.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,14.6,Gender,Male
2021,2021,SC,South Carolina,%,Crude Prevalence,16.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,7.0,Gender,Female
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,10.1,Race/Ethnicity,Hispanic
2021,2021,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Crude Prevalence,10.0,Race/Ethnicity,Hispanic
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,PR,Puerto Rico,%,Crude Prevalence,10.7,Race/Ethnicity,Hispanic
2018,2018,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,RI,Rhode Island,%,Age-adjusted Prevalence,16.3,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Crude Prevalence,15.3,Race/Ethnicity,"White, non-Hispanic"
2011,2011,PR,Puerto Rico,%,Crude Prevalence,14.8,Race/Ethnicity,Hispanic
2015,2015,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,6.3,Gender,Female
2011,2011,PR,Puerto Rico,%,Age-adjusted Prevalence,14.6,Overall,Overall
2016,2016,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,16.9,Gender,Male
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,10.2,Overall,Overall
2016,2016,PR,Puerto Rico,%,Age-adjusted Prevalence,14.0,Gender,Male
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,10.3,Race/Ethnicity,Hispanic
2012,2012,RI,Rhode Island,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,RI,Rhode Island,%,Age-adjusted Prevalence,12.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,RI,Rhode Island,%,Age-adjusted Prevalence,9.9,Race/Ethnicity,Hispanic
2019,2019,RI,Rhode Island,%,Age-adjusted Prevalence,15.1,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,RI,Rhode Island,%,Crude Prevalence,18.0,Race/Ethnicity,Hispanic
2015,2015,RI,Rhode Island,%,Age-adjusted Prevalence,19.3,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,RI,Rhode Island,%,Age-adjusted Prevalence,16.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,RI,Rhode Island,%,Age-adjusted Prevalence,16.1,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,RI,Rhode Island,%,Age-adjusted Prevalence,21.0,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,RI,Rhode Island,%,Crude Prevalence,22.3,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,21.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,RI,Rhode Island,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,RI,Rhode Island,%,Crude Prevalence,15.7,Race/Ethnicity,"White, non-Hispanic"
2011,2011,RI,Rhode Island,%,Crude Prevalence,20.0,Overall,Overall
2021,2021,RI,Rhode Island,%,Age-adjusted Prevalence,13.2,Race/Ethnicity,"White, non-Hispanic"
2016,2016,RI,Rhode Island,%,Crude Prevalence,18.0,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,RI,Rhode Island,%,Crude Prevalence,13.9,Gender,Female
2015,2015,RI,Rhode Island,%,Age-adjusted Prevalence,19.1,Gender,Male
2021,2021,RI,Rhode Island,%,Crude Prevalence,13.5,Gender,Male
2018,2018,RI,Rhode Island,%,Crude Prevalence,23.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,RI,Rhode Island,%,Age-adjusted Prevalence,19.5,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,RI,Rhode Island,%,Age-adjusted Prevalence,17.8,Gender,Male
2020,2020,RI,Rhode Island,%,Age-adjusted Prevalence,9.9,Race/Ethnicity,Hispanic
2013,2013,RI,Rhode Island,%,Age-adjusted Prevalence,19.9,Gender,Male
2018,2018,RI,Rhode Island,%,Crude Prevalence,14.4,Gender,Female
2018,2018,RI,Rhode Island,%,Crude Prevalence,15.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,RI,Rhode Island,%,Crude Prevalence,10.6,Race/Ethnicity,Hispanic
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,18.7,Gender,Male
2011,2011,RI,Rhode Island,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,RI,Rhode Island,%,Age-adjusted Prevalence,17.1,Race/Ethnicity,"White, non-Hispanic"
2020,2020,RI,Rhode Island,%,Crude Prevalence,14.1,Gender,Male
2019,2019,RI,Rhode Island,%,Crude Prevalence,12.0,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,RI,Rhode Island,%,Crude Prevalence,15.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Age-adjusted Prevalence,16.7,Gender,Male
2020,2020,PR,Puerto Rico,%,Age-adjusted Prevalence,10.5,Overall,Overall
2014,2014,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,PR,Puerto Rico,%,Crude Prevalence,9.0,Race/Ethnicity,Hispanic
2012,2012,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Age-adjusted Prevalence,11.9,Overall,Overall
2013,2013,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"White, non-Hispanic"
2019,2019,PR,Puerto Rico,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,PR,Puerto Rico,%,Crude Prevalence,11.4,Race/Ethnicity,Hispanic
2019,2019,PR,Puerto Rico,%,Crude Prevalence,6.7,Gender,Female
2016,2016,PR,Puerto Rico,%,Crude Prevalence,,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,PA,Pennsylvania,%,Crude Prevalence,16.7,Gender,Male
2014,2014,RI,Rhode Island,%,Crude Prevalence,14.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,RI,Rhode Island,%,Crude Prevalence,17.2,Race/Ethnicity,"White, non-Hispanic"
2018,2018,RI,Rhode Island,%,Crude Prevalence,15.2,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,RI,Rhode Island,%,Crude Prevalence,14.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,RI,Rhode Island,%,Age-adjusted Prevalence,25.8,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,RI,Rhode Island,%,Age-adjusted Prevalence,8.6,Race/Ethnicity,Hispanic
2019,2019,RI,Rhode Island,%,Crude Prevalence,11.5,Race/Ethnicity,Hispanic
2017,2017,RI,Rhode Island,%,Crude Prevalence,14.2,Race/Ethnicity,Hispanic
2020,2020,RI,Rhode Island,%,Crude Prevalence,33.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,SC,South Carolina,%,Crude Prevalence,13.4,Gender,Female
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,11.4,Race/Ethnicity,Hispanic
2021,2021,SC,South Carolina,%,Crude Prevalence,15.0,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,RI,Rhode Island,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,RI,Rhode Island,%,Age-adjusted Prevalence,21.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,RI,Rhode Island,%,Crude Prevalence,21.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,RI,Rhode Island,%,Age-adjusted Prevalence,16.1,Race/Ethnicity,Hispanic
2020,2020,RI,Rhode Island,%,Crude Prevalence,14.3,Race/Ethnicity,"White, non-Hispanic"
2019,2019,RI,Rhode Island,%,Crude Prevalence,13.6,Race/Ethnicity,"White, non-Hispanic"
2011,2011,RI,Rhode Island,%,Crude Prevalence,18.8,Gender,Female
2015,2015,RI,Rhode Island,%,Age-adjusted Prevalence,11.1,Race/Ethnicity,Hispanic
2011,2011,RI,Rhode Island,%,Age-adjusted Prevalence,17.9,Race/Ethnicity,Hispanic
2018,2018,RI,Rhode Island,%,Age-adjusted Prevalence,15.3,Gender,Male
2014,2014,RI,Rhode Island,%,Age-adjusted Prevalence,14.8,Gender,Female
2021,2021,RI,Rhode Island,%,Crude Prevalence,11.3,Gender,Female
2015,2015,RI,Rhode Island,%,Crude Prevalence,18.5,Gender,Male
2015,2015,RI,Rhode Island,%,Crude Prevalence,12.8,Gender,Female
2013,2013,RI,Rhode Island,%,Crude Prevalence,15.9,Gender,Female
2012,2012,RI,Rhode Island,%,Crude Prevalence,17.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,RI,Rhode Island,%,Age-adjusted Prevalence,15.1,Gender,Female
2019,2019,RI,Rhode Island,%,Crude Prevalence,11.4,Gender,Female
2017,2017,RI,Rhode Island,%,Crude Prevalence,17.2,Gender,Male
2019,2019,RI,Rhode Island,%,Age-adjusted Prevalence,14.4,Race/Ethnicity,"White, non-Hispanic"
2018,2018,RI,Rhode Island,%,Age-adjusted Prevalence,15.1,Overall,Overall
2021,2021,RI,Rhode Island,%,Age-adjusted Prevalence,12.9,Overall,Overall
2020,2020,RI,Rhode Island,%,Age-adjusted Prevalence,15.3,Race/Ethnicity,"White, non-Hispanic"
2015,2015,RI,Rhode Island,%,Crude Prevalence,19.1,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,RI,Rhode Island,%,Age-adjusted Prevalence,19.4,Gender,Male
2016,2016,RI,Rhode Island,%,Age-adjusted Prevalence,14.8,Overall,Overall
2016,2016,RI,Rhode Island,%,Age-adjusted Prevalence,17.3,Gender,Male
2013,2013,RI,Rhode Island,%,Crude Prevalence,19.1,Gender,Male
2020,2020,RI,Rhode Island,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,RI,Rhode Island,%,Crude Prevalence,15.3,Gender,Male
2020,2020,RI,Rhode Island,%,Age-adjusted Prevalence,14.1,Overall,Overall
2014,2014,RI,Rhode Island,%,Age-adjusted Prevalence,17.7,Race/Ethnicity,"White, non-Hispanic"
2011,2011,RI,Rhode Island,%,Crude Prevalence,21.8,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,RI,Rhode Island,%,Crude Prevalence,16.6,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,RI,Rhode Island,%,Age-adjusted Prevalence,18.0,Overall,Overall
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,14.0,Gender,Female
2019,2019,RI,Rhode Island,%,Age-adjusted Prevalence,15.9,Gender,Male
2016,2016,RI,Rhode Island,%,Crude Prevalence,15.0,Race/Ethnicity,"White, non-Hispanic"
2011,2011,RI,Rhode Island,%,Age-adjusted Prevalence,20.6,Overall,Overall
2019,2019,RI,Rhode Island,%,Age-adjusted Prevalence,11.1,Race/Ethnicity,Hispanic
2011,2011,RI,Rhode Island,%,Age-adjusted Prevalence,22.0,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,SC,South Carolina,%,Crude Prevalence,16.2,Gender,Female
2012,2012,RI,Rhode Island,%,Crude Prevalence,18.8,Gender,Male
2017,2017,RI,Rhode Island,%,Age-adjusted Prevalence,14.9,Race/Ethnicity,"White, non-Hispanic"
2020,2020,RI,Rhode Island,%,Age-adjusted Prevalence,15.4,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,16.3,Overall,Overall
2021,2021,SC,South Carolina,%,Crude Prevalence,9.7,Race/Ethnicity,Hispanic
2013,2013,RI,Rhode Island,%,Age-adjusted Prevalence,19.1,Race/Ethnicity,"White, non-Hispanic"
2021,2021,RI,Rhode Island,%,Crude Prevalence,8.4,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,RI,Rhode Island,%,Crude Prevalence,18.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,RI,Rhode Island,%,Age-adjusted Prevalence,13.0,Race/Ethnicity,Hispanic
2016,2016,RI,Rhode Island,%,Crude Prevalence,12.2,Gender,Female
2014,2014,RI,Rhode Island,%,Crude Prevalence,16.2,Race/Ethnicity,"White, non-Hispanic"
2021,2021,SC,South Carolina,%,Age-adjusted Prevalence,15.5,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,RI,Rhode Island,%,Crude Prevalence,25.4,Race/Ethnicity,"Other, non-Hispanic"
